school,student,variable,normexam_value,sex_value,schgend_value,type_value
31,100.0,normexam,0.7472282,F,girls,Sngl
31,89.0,normexam,0.1340672,F,girls,Sngl
31,88.0,normexam,0.4026692,F,girls,Sngl
31,94.0,normexam,-0.129085,F,girls,Sngl
31,91.0,normexam,-1.836687,F,girls,Sngl
31,93.0,normexam,-0.338842,F,girls,Sngl
31,32.0,normexam,-1.219486,F,girls,Sngl
31,33.0,normexam,-0.776109,F,girls,Sngl
31,30.0,normexam,-1.029067,F,girls,Sngl
31,36.0,normexam,-0.776109,F,girls,Sngl
31,35.0,normexam,0.4781942,F,girls,Sngl
31,15.0,normexam,-0.939378,F,girls,Sngl
31,24.0,normexam,-0.265159,F,girls,Sngl
31,22.0,normexam,-0.85267,F,girls,Sngl
31,19.0,normexam,-0.699505,F,girls,Sngl
31,20.0,normexam,-0.062088,F,girls,Sngl
31,53.0,normexam,-0.699505,F,girls,Sngl
31,44.0,normexam,0.0735362,F,girls,Sngl
31,42.0,normexam,0.7472282,F,girls,Sngl
31,52.0,normexam,0.0043222,F,girls,Sngl
32,38.0,normexam,-0.939378,F,mixed,Mxd
32,35.0,normexam,-0.338842,F,mixed,Mxd
32,45.0,normexam,-0.555112,M,mixed,Mxd
32,42.0,normexam,-0.85267,M,mixed,Mxd
32,39.0,normexam,0.1941492,F,mixed,Mxd
32,40.0,normexam,-1.438662,M,mixed,Mxd
32,32.0,normexam,-1.118624,,mixed,Mxd
32,63.0,normexam,0.0043222,M,mixed,Mxd
32,65.0,normexam,-0.419801,M,mixed,Mxd
32,66.0,normexam,1.0396082,M,mixed,Mxd
32,53.0,normexam,1.0396082,F,mixed,Mxd
32,51.0,normexam,0.4026692,M,mixed,Mxd
32,58.0,normexam,-0.265159,M,mixed,Mxd
32,55.0,normexam,-1.62373,M,mixed,Mxd
32,1.0,normexam,-1.438662,M,mixed,Mxd
32,4.0,normexam,1.2405332,M,mixed,Mxd
32,31.0,normexam,0.1340672,M,mixed,Mxd
32,25.0,normexam,-3.059543,M,mixed,Mxd
32,21.0,normexam,0.5443412,F,mixed,Mxd
32,26.0,normexam,0.3280722,M,mixed,Mxd
32,30.0,normexam,-1.836687,M,mixed,Mxd
32,6.0,normexam,1.5061852,F,mixed,Mxd
32,12.0,normexam,-0.338842,M,mixed,Mxd
32,10.0,normexam,-1.836687,M,mixed,Mxd
32,14.0,normexam,-1.029067,F,mixed,Mxd
32,15.0,normexam,-0.129085,F,mixed,Mxd
32,127.0,normexam,-1.962075,M,mixed,Mxd
32,125.0,normexam,0.1941492,M,mixed,Mxd
32,131.0,normexam,0.6787592,F,mixed,Mxd
32,128.0,normexam,-0.623051,M,mixed,Mxd
32,124.0,normexam,-0.338842,F,mixed,Mxd
32,89.0,normexam,0.2613242,M,mixed,Mxd
32,100.0,normexam,-0.623051,F,mixed,Mxd
32,80.0,normexam,0.0043222,M,mixed,Mxd
32,81.0,normexam,-0.265159,M,mixed,Mxd
32,123.0,normexam,-0.939378,M,mixed,Mxd
32,115.0,normexam,-0.129085,M,mixed,Mxd
32,122.0,normexam,0.9675862,F,mixed,Mxd
32,103.0,normexam,0.7472282,F,mixed,Mxd
32,104.0,normexam,-1.62373,F,mixed,Mxd
32,113.0,normexam,0.6787592,M,mixed,Mxd
32,106.0,normexam,-1.836687,F,mixed,Mxd
33,3.0,normexam,0.1340672,,mixed,Mxd
33,69.0,normexam,0.5443412,M,mixed,Mxd
33,68.0,normexam,0.4781942,M,mixed,Mxd
33,67.0,normexam,0.0735362,M,mixed,Mxd
33,73.0,normexam,-1.335315,M,mixed,Mxd
33,56.0,normexam,-0.555112,M,mixed,Mxd
33,57.0,normexam,-0.338842,M,mixed,Mxd
33,54.0,normexam,0.0043222,F,mixed,Mxd
33,65.0,normexam,0.7472282,,mixed,Mxd
33,64.0,normexam,0.2613242,F,mixed,Mxd
33,60.0,normexam,0.8965662,M,mixed,Mxd
33,52.0,normexam,0.3280722,M,mixed,Mxd
33,102.0,normexam,-0.85267,F,mixed,Mxd
33,99.0,normexam,-0.776109,M,mixed,Mxd
33,111.0,normexam,0.0043222,,mixed,Mxd
33,107.0,normexam,0.4026692,M,mixed,Mxd
33,110.0,normexam,0.7472282,M,mixed,Mxd
33,78.0,normexam,0.0735362,F,mixed,Mxd
33,84.0,normexam,-0.338842,F,mixed,Mxd
33,81.0,normexam,0.8965662,M,mixed,Mxd
33,86.0,normexam,1.0396082,F,mixed,Mxd
33,88.0,normexam,-0.265159,M,mixed,Mxd
33,4.0,normexam,1.0396082,F,mixed,Mxd
33,17.0,normexam,0.6787592,F,mixed,Mxd
33,18.0,normexam,-0.062088,F,mixed,Mxd
33,14.0,normexam,-0.555112,M,mixed,Mxd
33,21.0,normexam,-0.338842,F,mixed,Mxd
33,20.0,normexam,0.4026692,F,mixed,Mxd
33,22.0,normexam,-0.197611,M,mixed,Mxd
33,7.0,normexam,0.1340672,F,mixed,Mxd
33,13.0,normexam,-0.419801,F,mixed,Mxd
33,10.0,normexam,-1.335315,F,mixed,Mxd
33,8.0,normexam,-0.338842,F,mixed,Mxd
33,9.0,normexam,0.6107292,F,mixed,Mxd
33,49.0,normexam,0.4026692,M,mixed,Mxd
33,42.0,normexam,-0.699505,M,mixed,Mxd
33,41.0,normexam,-0.197611,F,mixed,Mxd
33,40.0,normexam,-1.335315,M,mixed,Mxd
33,47.0,normexam,-1.118624,F,mixed,Mxd
33,44.0,normexam,0.4026692,F,mixed,Mxd
33,45.0,normexam,1.9003352,M,mixed,Mxd
33,23.0,normexam,-1.438662,M,mixed,Mxd
33,29.0,normexam,1.1094382,M,mixed,Mxd
33,26.0,normexam,-0.062088,M,mixed,Mxd
33,39.0,normexam,0.6787592,M,mixed,Mxd
33,33.0,normexam,-0.699505,M,mixed,Mxd
33,31.0,normexam,0.0735362,F,mixed,Mxd
33,139.0,normexam,0.7472282,F,mixed,Mxd
33,142.0,normexam,-0.939378,M,mixed,Mxd
33,147.0,normexam,0.3280722,M,mixed,Mxd
33,132.0,normexam,0.4026692,M,mixed,Mxd
33,131.0,normexam,-0.265159,M,mixed,Mxd
33,135.0,normexam,1.4395322,F,mixed,Mxd
33,129.0,normexam,1.0396082,F,mixed,Mxd
33,164.0,normexam,0.6787592,F,mixed,Mxd
33,163.0,normexam,1.3747412,M,mixed,Mxd
33,167.0,normexam,-0.338842,F,mixed,Mxd
33,153.0,normexam,0.1941492,F,mixed,Mxd
33,158.0,normexam,-0.85267,,mixed,Mxd
33,159.0,normexam,1.8138272,M,mixed,Mxd
33,168.0,normexam,-0.85267,F,mixed,Mxd
33,179.0,normexam,-0.062088,F,mixed,Mxd
33,180.0,normexam,0.2613242,F,mixed,Mxd
33,176.0,normexam,-0.776109,M,mixed,Mxd
33,175.0,normexam,0.5443412,F,mixed,Mxd
33,181.0,normexam,-0.062088,F,mixed,Mxd
33,183.0,normexam,0.0043222,M,mixed,Mxd
33,182.0,normexam,0.6787592,M,mixed,Mxd
33,128.0,normexam,1.1094382,M,mixed,Mxd
33,122.0,normexam,-0.699505,M,mixed,Mxd
33,121.0,normexam,-0.85267,M,mixed,Mxd
33,123.0,normexam,-0.338842,M,mixed,Mxd
33,114.0,normexam,0.9675862,F,mixed,Mxd
33,120.0,normexam,-0.776109,F,mixed,Mxd
33,115.0,normexam,0.2613242,M,mixed,Mxd
34,123.0,normexam,0.4781942,M,mixed,Mxd
34,113.0,normexam,0.0735362,M,mixed,Mxd
34,122.0,normexam,-0.338842,M,mixed,Mxd
34,108.0,normexam,-2.75266,F,mixed,Mxd
34,136.0,normexam,-2.291731,M,mixed,Mxd
34,135.0,normexam,0.6107292,M,mixed,Mxd
34,137.0,normexam,-1.836687,F,mixed,Mxd
34,129.0,normexam,1.4395322,F,mixed,Mxd
34,131.0,normexam,-0.623051,M,mixed,Mxd
34,134.0,normexam,0.9675862,F,mixed,Mxd
34,132.0,normexam,-3.059543,M,mixed,Mxd
34,72.0,normexam,0.1941492,M,mixed,Mxd
34,87.0,normexam,-1.438662,M,mixed,Mxd
34,88.0,normexam,-1.62373,F,mixed,Mxd
34,89.0,normexam,1.2405332,M,mixed,Mxd
34,74.0,normexam,1.3747412,M,mixed,Mxd
34,82.0,normexam,1.4395322,M,mixed,Mxd
34,80.0,normexam,-1.62373,M,mixed,Mxd
34,106.0,normexam,-1.526653,M,mixed,Mxd
34,99.0,normexam,1.3747412,M,mixed,Mxd
34,97.0,normexam,-0.338842,M,mixed,Mxd
34,100.0,normexam,-1.219486,F,mixed,Mxd
34,92.0,normexam,-0.699505,M,mixed,Mxd
34,93.0,normexam,0.4781942,M,mixed,Mxd
34,96.0,normexam,0.4781942,F,mixed,Mxd
34,95.0,normexam,-0.419801,F,mixed,Mxd
35,158.0,normexam,-0.419801,F,girls,Sngl
35,162.0,normexam,0.3280722,F,girls,Sngl
35,163.0,normexam,0.0043222,F,girls,Sngl
35,157.0,normexam,0.8219882,F,girls,Sngl
35,153.0,normexam,0.5443412,F,girls,Sngl
35,166.0,normexam,1.3101422,F,girls,Sngl
35,148.0,normexam,-0.129085,,girls,Sngl
35,138.0,normexam,0.7472282,F,girls,Sngl
35,150.0,normexam,0.4026692,F,girls,Sngl
35,139.0,normexam,0.6787592,F,girls,Sngl
35,142.0,normexam,0.6107292,F,girls,Sngl
35,140.0,normexam,0.4026692,F,girls,Sngl
35,144.0,normexam,-0.338842,F,girls,Sngl
35,198.0,normexam,0.0735362,F,girls,Sngl
35,196.0,normexam,-1.029067,F,girls,Sngl
35,199.0,normexam,-0.338842,F,girls,Sngl
35,193.0,normexam,-0.555112,F,girls,Sngl
35,195.0,normexam,0.8965662,F,girls,Sngl
35,194.0,normexam,0.9675862,F,girls,Sngl
35,192.0,normexam,-0.699505,F,girls,Sngl
35,208.0,normexam,-0.555112,F,girls,Sngl
35,210.0,normexam,-0.197611,F,girls,Sngl
35,202.0,normexam,0.8965662,F,girls,Sngl
35,204.0,normexam,-0.338842,F,girls,Sngl
35,207.0,normexam,-0.699505,F,girls,Sngl
35,205.0,normexam,-1.029067,F,girls,Sngl
35,167.0,normexam,-1.723882,F,girls,Sngl
35,173.0,normexam,0.8965662,F,girls,Sngl
35,176.0,normexam,-1.118624,F,girls,Sngl
35,187.0,normexam,0.9675862,F,girls,Sngl
35,186.0,normexam,1.3101422,F,girls,Sngl
35,180.0,normexam,0.6107292,F,girls,Sngl
35,181.0,normexam,0.2613242,,girls,Sngl
35,185.0,normexam,0.1340672,F,girls,Sngl
35,184.0,normexam,-0.265159,F,girls,Sngl
36,245.0,normexam,-0.265159,M,boys,Sngl
36,248.0,normexam,-1.723882,M,boys,Sngl
36,237.0,normexam,1.0396082,M,boys,Sngl
36,242.0,normexam,-1.723882,M,boys,Sngl
36,240.0,normexam,0.0043222,M,boys,Sngl
36,241.0,normexam,-1.723882,M,boys,Sngl
36,265.0,normexam,1.4395322,M,boys,Sngl
36,261.0,normexam,-0.85267,M,boys,Sngl
36,264.0,normexam,-0.939378,M,boys,Sngl
36,251.0,normexam,1.1094382,M,boys,Sngl
36,252.0,normexam,-0.419801,M,boys,Sngl
36,260.0,normexam,-0.85267,M,boys,Sngl
36,256.0,normexam,-0.776109,M,boys,Sngl
36,236.0,normexam,-0.776109,M,boys,Sngl
36,322.0,normexam,0.4026692,M,boys,Sngl
36,320.0,normexam,-1.962075,M,boys,Sngl
36,325.0,normexam,-1.962075,M,boys,Sngl
36,323.0,normexam,-1.836687,M,boys,Sngl
36,326.0,normexam,0.3280722,M,boys,Sngl
36,315.0,normexam,-1.118624,M,boys,Sngl
36,313.0,normexam,0.1941492,M,boys,Sngl
36,319.0,normexam,0.6787592,M,boys,Sngl
36,318.0,normexam,0.6107292,M,boys,Sngl
36,317.0,normexam,-1.62373,M,boys,Sngl
36,340.0,normexam,-0.492781,M,boys,Sngl
36,336.0,normexam,-1.118624,M,boys,Sngl
36,344.0,normexam,-2.108644,M,boys,Sngl
36,341.0,normexam,0.3280722,M,boys,Sngl
36,342.0,normexam,0.3280722,M,boys,Sngl
36,327.0,normexam,-0.699505,M,boys,Sngl
36,329.0,normexam,-0.776109,M,boys,Sngl
36,330.0,normexam,-0.129085,M,boys,Sngl
36,328.0,normexam,-0.555112,M,boys,Sngl
36,284.0,normexam,-1.62373,M,boys,Sngl
36,282.0,normexam,-1.219486,M,boys,Sngl
36,285.0,normexam,1.9003352,M,boys,Sngl
36,286.0,normexam,0.8219882,M,boys,Sngl
36,288.0,normexam,0.8965662,M,boys,Sngl
36,270.0,normexam,0.0735362,M,boys,Sngl
36,269.0,normexam,-0.939378,M,boys,Sngl
36,275.0,normexam,0.6787592,M,boys,Sngl
36,277.0,normexam,0.5443412,M,boys,Sngl
36,311.0,normexam,0.4026692,M,boys,Sngl
36,306.0,normexam,-0.338842,M,boys,Sngl
36,310.0,normexam,0.7472282,M,boys,Sngl
36,309.0,normexam,0.0043222,M,boys,Sngl
36,289.0,normexam,-0.492781,M,boys,Sngl
36,293.0,normexam,0.3280722,M,boys,Sngl
36,294.0,normexam,0.5443412,M,boys,Sngl
36,290.0,normexam,0.0735362,M,boys,Sngl
36,298.0,normexam,1.5792202,M,boys,Sngl
36,296.0,normexam,-0.623051,M,boys,Sngl
36,345.0,normexam,0.1340672,M,boys,Sngl
36,356.0,normexam,0.0735362,M,boys,Sngl
36,355.0,normexam,1.9003352,M,boys,Sngl
36,235.0,normexam,0.6107292,M,boys,Sngl
36,224.0,normexam,0.5443412,M,boys,Sngl
36,218.0,normexam,-0.197611,M,boys,Sngl
36,221.0,normexam,-0.265159,M,boys,Sngl
36,219.0,normexam,-0.338842,M,boys,Sngl
36,216.0,normexam,-0.197611,M,boys,Sngl
36,233.0,normexam,-1.438662,M,boys,Sngl
36,232.0,normexam,-0.85267,M,boys,Sngl
36,226.0,normexam,-0.062088,M,boys,Sngl
36,227.0,normexam,0.4781942,M,boys,Sngl
36,231.0,normexam,-1.836687,M,boys,Sngl
36,229.0,normexam,0.2613242,M,boys,Sngl
36,230.0,normexam,0.0735362,M,boys,Sngl
36,212.0,normexam,-0.939378,M,boys,Sngl
36,352.0,normexam,-0.776109,M,boys,Sngl
37,383.0,normexam,0.5443412,M,boys,Sngl
37,394.0,normexam,0.0043222,M,boys,Sngl
37,392.0,normexam,-0.699505,M,boys,Sngl
37,390.0,normexam,-0.419801,M,boys,Sngl
37,393.0,normexam,0.1340672,M,boys,Sngl
37,389.0,normexam,-0.197611,M,boys,Sngl
37,387.0,normexam,-2.108644,M,boys,Sngl
37,423.0,normexam,-1.62373,M,boys,Sngl
37,429.0,normexam,-1.219486,M,boys,Sngl
37,431.0,normexam,-0.776109,M,boys,Sngl
37,404.0,normexam,0.0043222,M,boys,Sngl
37,400.0,normexam,-0.776109,M,boys,Sngl
37,397.0,normexam,-0.699505,M,boys,Sngl
37,409.0,normexam,-0.776109,M,boys,Sngl
37,408.0,normexam,-1.335315,M,boys,Sngl
37,369.0,normexam,-0.939378,M,boys,Sngl
37,370.0,normexam,0.0043222,M,boys,Sngl
37,366.0,normexam,-1.836687,M,boys,Sngl
37,374.0,normexam,-1.526653,M,boys,Sngl
37,371.0,normexam,-0.338842,M,boys,Sngl
37,372.0,normexam,0.0735362,M,boys,Sngl
37,363.0,normexam,-0.129085,M,boys,Sngl
38,461.0,normexam,0.4026692,M,mixed,Mxd
38,462.0,normexam,-1.723882,F,mixed,Mxd
38,464.0,normexam,0.9675862,F,mixed,Mxd
38,456.0,normexam,0.6787592,M,mixed,Mxd
38,460.0,normexam,-0.939378,F,mixed,Mxd
38,457.0,normexam,-0.338842,F,mixed,Mxd
38,469.0,normexam,0.6787592,F,mixed,Mxd
38,471.0,normexam,-0.338842,F,mixed,Mxd
38,465.0,normexam,0.8965662,F,mixed,Mxd
38,467.0,normexam,-0.129085,,mixed,Mxd
38,440.0,normexam,0.2613242,M,mixed,Mxd
38,442.0,normexam,-0.197611,M,mixed,Mxd
38,444.0,normexam,1.5061852,F,mixed,Mxd
38,436.0,normexam,-0.939378,M,mixed,Mxd
38,439.0,normexam,-0.939378,F,mixed,Mxd
38,438.0,normexam,-0.85267,M,mixed,Mxd
38,454.0,normexam,0.4026692,M,mixed,Mxd
38,452.0,normexam,-1.335315,M,mixed,Mxd
38,446.0,normexam,-0.939378,F,mixed,Mxd
38,448.0,normexam,1.8138272,F,mixed,Mxd
38,447.0,normexam,0.5443412,M,mixed,Mxd
38,472.0,normexam,-1.962075,F,mixed,Mxd
38,474.0,normexam,1.3101422,F,mixed,Mxd
38,531.0,normexam,0.7472282,M,mixed,Mxd
38,529.0,normexam,0.0043222,M,mixed,Mxd
38,532.0,normexam,-0.85267,M,mixed,Mxd
38,536.0,normexam,-1.962075,M,mixed,Mxd
38,539.0,normexam,-0.623051,F,mixed,Mxd
38,524.0,normexam,0.0043222,M,mixed,Mxd
38,513.0,normexam,-1.118624,F,mixed,Mxd
38,528.0,normexam,-1.335315,M,mixed,Mxd
38,526.0,normexam,-1.335315,F,mixed,Mxd
38,527.0,normexam,-0.062088,M,mixed,Mxd
38,511.0,normexam,0.2613242,M,mixed,Mxd
38,557.0,normexam,-1.836687,F,mixed,Mxd
38,541.0,normexam,-1.335315,M,mixed,Mxd
38,543.0,normexam,1.1094382,M,mixed,Mxd
38,558.0,normexam,-0.939378,M,mixed,Mxd
38,490.0,normexam,-1.526653,M,mixed,Mxd
38,491.0,normexam,0.1941492,M,mixed,Mxd
38,476.0,normexam,0.8965662,F,mixed,Mxd
38,480.0,normexam,-0.419801,F,mixed,Mxd
38,477.0,normexam,0.0735362,F,mixed,Mxd
38,478.0,normexam,-1.219486,F,mixed,Mxd
38,509.0,normexam,-0.419801,M,mixed,Mxd
38,502.0,normexam,-1.335315,M,mixed,Mxd
38,506.0,normexam,-1.118624,M,mixed,Mxd
38,507.0,normexam,1.2405332,M,mixed,Mxd
38,492.0,normexam,-0.699505,M,mixed,Mxd
38,494.0,normexam,0.6787592,F,mixed,Mxd
38,499.0,normexam,0.9675862,F,mixed,Mxd
38,495.0,normexam,0.0735362,M,mixed,Mxd
38,496.0,normexam,-0.939378,M,mixed,Mxd
38,559.0,normexam,-1.526653,M,mixed,Mxd
39,590.0,normexam,0.5443412,F,girls,Sngl
39,588.0,normexam,-0.419801,F,girls,Sngl
39,586.0,normexam,0.5443412,F,girls,Sngl
39,594.0,normexam,-0.265159,F,girls,Sngl
39,592.0,normexam,0.4026692,F,girls,Sngl
39,595.0,normexam,0.5443412,F,girls,Sngl
39,579.0,normexam,-0.419801,F,girls,Sngl
39,578.0,normexam,-0.699505,F,girls,Sngl
39,585.0,normexam,-0.492781,F,girls,Sngl
39,581.0,normexam,-0.129085,F,girls,Sngl
39,582.0,normexam,-0.939378,F,girls,Sngl
39,577.0,normexam,-0.062088,F,girls,Sngl
39,610.0,normexam,-1.335315,F,girls,Sngl
39,612.0,normexam,0.0043222,F,girls,Sngl
39,609.0,normexam,-0.197611,F,girls,Sngl
39,607.0,normexam,-0.197611,F,girls,Sngl
39,616.0,normexam,0.2613242,F,girls,Sngl
39,613.0,normexam,1.5792202,F,girls,Sngl
39,596.0,normexam,0.6107292,F,girls,Sngl
39,599.0,normexam,0.0043222,F,girls,Sngl
39,597.0,normexam,-1.029067,F,girls,Sngl
39,604.0,normexam,1.7348992,F,girls,Sngl
39,602.0,normexam,-0.85267,F,girls,Sngl
39,600.0,normexam,1.3101422,F,girls,Sngl
39,601.0,normexam,-0.492781,F,girls,Sngl
39,617.0,normexam,1.1094382,F,girls,Sngl
39,575.0,normexam,0.5443412,F,girls,Sngl
39,569.0,normexam,-0.338842,F,girls,Sngl
39,570.0,normexam,0.3280722,F,girls,Sngl
39,568.0,normexam,-1.029067,F,girls,Sngl
39,567.0,normexam,-0.338842,F,girls,Sngl
39,571.0,normexam,0.2613242,F,girls,Sngl
39,572.0,normexam,-0.699505,F,girls,Sngl
39,560.0,normexam,0.1340672,F,girls,Sngl
39,561.0,normexam,-0.492781,F,girls,Sngl
39,565.0,normexam,1.1758492,F,girls,Sngl
39,564.0,normexam,0.5443412,F,girls,Sngl
39,563.0,normexam,0.3280722,F,girls,Sngl
39,618.0,normexam,-0.555112,F,girls,Sngl
39,627.0,normexam,0.9675862,F,girls,Sngl
39,620.0,normexam,-1.029067,F,girls,Sngl
39,623.0,normexam,1.2405332,F,girls,Sngl
39,621.0,normexam,0.6787592,F,girls,Sngl
39,622.0,normexam,-0.419801,F,girls,Sngl
39,633.0,normexam,-1.118624,F,girls,Sngl
39,631.0,normexam,0.1941492,F,girls,Sngl
39,632.0,normexam,0.5443412,F,girls,Sngl
40,659.0,normexam,0.2613242,M,boys,Sngl
40,654.0,normexam,-2.510121,M,boys,Sngl
40,655.0,normexam,0.8219882,M,boys,Sngl
40,656.0,normexam,1.2405332,M,boys,Sngl
40,661.0,normexam,0.7472282,M,boys,Sngl
40,647.0,normexam,-1.836687,M,boys,Sngl
40,648.0,normexam,-0.776109,M,boys,Sngl
40,646.0,normexam,1.2405332,M,boys,Sngl
40,653.0,normexam,0.8219882,M,boys,Sngl
40,652.0,normexam,0.3280722,M,boys,Sngl
40,649.0,normexam,1.5061852,M,boys,Sngl
40,650.0,normexam,-1.219486,M,boys,Sngl
40,645.0,normexam,0.7472282,M,boys,Sngl
40,691.0,normexam,0.0043222,M,boys,Sngl
40,692.0,normexam,-0.85267,M,boys,Sngl
40,693.0,normexam,0.0735362,,boys,Sngl
40,686.0,normexam,-1.219486,M,boys,Sngl
40,703.0,normexam,-2.75266,M,boys,Sngl
40,705.0,normexam,1.5061852,M,boys,Sngl
40,696.0,normexam,-0.062088,,boys,Sngl
40,697.0,normexam,-1.526653,M,boys,Sngl
40,699.0,normexam,0.0735362,M,boys,Sngl
40,698.0,normexam,0.1340672,M,boys,Sngl
40,662.0,normexam,-0.776109,M,boys,Sngl
40,668.0,normexam,-1.118624,M,boys,Sngl
40,669.0,normexam,-0.197611,M,boys,Sngl
40,672.0,normexam,0.8965662,M,boys,Sngl
40,663.0,normexam,1.3101422,M,boys,Sngl
40,667.0,normexam,-0.419801,M,boys,Sngl
40,664.0,normexam,0.8965662,M,boys,Sngl
40,684.0,normexam,-0.939378,M,boys,Sngl
40,683.0,normexam,0.4781942,M,boys,Sngl
40,679.0,normexam,-2.510121,M,boys,Sngl
40,681.0,normexam,-2.108644,M,boys,Sngl
40,680.0,normexam,0.6107292,M,boys,Sngl
40,635.0,normexam,0.0043222,M,boys,Sngl
40,641.0,normexam,-2.108644,M,boys,Sngl
40,643.0,normexam,-0.492781,M,boys,Sngl
40,638.0,normexam,0.7472282,M,boys,Sngl
40,640.0,normexam,0.9675862,M,boys,Sngl
40,639.0,normexam,0.7472282,M,boys,Sngl
40,707.0,normexam,-0.265159,M,boys,Sngl
40,737.0,normexam,0.4781942,M,boys,Sngl
40,739.0,normexam,-0.623051,M,boys,Sngl
40,735.0,normexam,1.2405332,M,boys,Sngl
40,734.0,normexam,-0.338842,M,boys,Sngl
40,743.0,normexam,-2.510121,M,boys,Sngl
40,740.0,normexam,0.9675862,M,boys,Sngl
40,741.0,normexam,1.1094382,M,boys,Sngl
40,744.0,normexam,-0.555112,M,boys,Sngl
40,726.0,normexam,-1.335315,M,boys,Sngl
40,728.0,normexam,-0.419801,M,boys,Sngl
40,725.0,normexam,1.0396082,M,boys,Sngl
40,733.0,normexam,-2.510121,M,boys,Sngl
40,732.0,normexam,1.3101422,M,boys,Sngl
40,729.0,normexam,-1.438662,M,boys,Sngl
40,730.0,normexam,-2.108644,M,boys,Sngl
40,724.0,normexam,-0.338842,M,boys,Sngl
40,711.0,normexam,1.5061852,M,boys,Sngl
40,714.0,normexam,1.1758492,M,boys,Sngl
40,715.0,normexam,1.2405332,M,boys,Sngl
40,708.0,normexam,-0.492781,M,boys,Sngl
40,710.0,normexam,-2.510121,M,boys,Sngl
40,709.0,normexam,1.1758492,M,boys,Sngl
40,745.0,normexam,0.3280722,M,boys,Sngl
40,747.0,normexam,-2.291731,M,boys,Sngl
40,746.0,normexam,-2.291731,M,boys,Sngl
40,722.0,normexam,-0.623051,M,boys,Sngl
40,723.0,normexam,-0.419801,M,boys,Sngl
41,792.0,normexam,-0.419801,F,girls,Sngl
41,796.0,normexam,0.9675862,F,girls,Sngl
41,779.0,normexam,0.3280722,F,girls,Sngl
41,783.0,normexam,0.8219882,F,girls,Sngl
41,778.0,normexam,-0.776109,F,girls,Sngl
41,773.0,normexam,-1.335315,F,girls,Sngl
41,790.0,normexam,-0.555112,F,girls,Sngl
41,787.0,normexam,-1.335315,F,girls,Sngl
41,789.0,normexam,-0.623051,F,girls,Sngl
41,786.0,normexam,-1.526653,F,girls,Sngl
41,785.0,normexam,-0.555112,F,girls,Sngl
41,770.0,normexam,0.4781942,F,girls,Sngl
41,835.0,normexam,1.5792202,F,girls,Sngl
41,840.0,normexam,0.3280722,F,girls,Sngl
41,841.0,normexam,0.1941492,F,girls,Sngl
41,842.0,normexam,-1.335315,F,girls,Sngl
41,831.0,normexam,-0.419801,,girls,Sngl
41,852.0,normexam,-1.723882,F,girls,Sngl
41,850.0,normexam,-0.419801,F,girls,Sngl
41,853.0,normexam,0.6787592,F,girls,Sngl
41,854.0,normexam,1.9771072,F,girls,Sngl
41,843.0,normexam,1.3101422,F,girls,Sngl
41,845.0,normexam,0.4781942,F,girls,Sngl
41,844.0,normexam,0.7472282,F,girls,Sngl
41,849.0,normexam,-0.129085,F,girls,Sngl
41,846.0,normexam,0.0735362,F,girls,Sngl
41,847.0,normexam,-0.419801,F,girls,Sngl
41,797.0,normexam,-0.338842,F,girls,Sngl
41,810.0,normexam,1.0396082,F,girls,Sngl
41,811.0,normexam,-0.939378,F,girls,Sngl
41,798.0,normexam,1.0396082,F,girls,Sngl
41,801.0,normexam,1.0396082,,girls,Sngl
41,802.0,normexam,1.3101422,F,girls,Sngl
41,829.0,normexam,0.7472282,F,girls,Sngl
41,825.0,normexam,-0.699505,F,girls,Sngl
41,824.0,normexam,-0.419801,F,girls,Sngl
41,826.0,normexam,-0.623051,F,girls,Sngl
41,828.0,normexam,0.0735362,F,girls,Sngl
41,817.0,normexam,1.4395322,F,girls,Sngl
41,814.0,normexam,-1.219486,F,girls,Sngl
41,818.0,normexam,-0.062088,F,girls,Sngl
41,819.0,normexam,1.4395322,F,girls,Sngl
41,855.0,normexam,0.0043222,F,girls,Sngl
41,757.0,normexam,0.1340672,F,girls,Sngl
41,766.0,normexam,1.1094382,F,girls,Sngl
41,767.0,normexam,-1.438662,F,girls,Sngl
41,758.0,normexam,-0.85267,F,girls,Sngl
41,762.0,normexam,0.4026692,F,girls,Sngl
41,863.0,normexam,-1.118624,F,girls,Sngl
41,878.0,normexam,0.5443412,F,girls,Sngl
41,880.0,normexam,0.3280722,F,girls,Sngl
41,867.0,normexam,-0.265159,F,girls,Sngl
41,868.0,normexam,0.7472282,F,girls,Sngl
41,865.0,normexam,0.8219882,F,girls,Sngl
41,873.0,normexam,-0.555112,F,girls,Sngl
41,872.0,normexam,0.3280722,F,girls,Sngl
41,870.0,normexam,0.4026692,F,girls,Sngl
41,864.0,normexam,0.7472282,F,girls,Sngl
41,860.0,normexam,-0.419801,F,girls,Sngl
42,116.0,normexam,0.4026692,F,mixed,Mxd
42,118.0,normexam,-0.419801,M,mixed,Mxd
42,127.0,normexam,0.4781942,M,mixed,Mxd
42,124.0,normexam,-0.062088,M,mixed,Mxd
42,125.0,normexam,0.1941492,F,mixed,Mxd
42,122.0,normexam,0.0043222,M,mixed,Mxd
42,36.0,normexam,-0.129085,,mixed,Mxd
42,31.0,normexam,-0.492781,M,mixed,Mxd
42,34.0,normexam,-0.623051,M,mixed,Mxd
42,33.0,normexam,-0.85267,M,mixed,Mxd
